url,source,product_name,brand,price,rating,ingredients,date_published,hazard_score,file_source,sources,all_urls,ingredient_count,is_merged,merge_count,data_sources,product_type,data_quality_score,contains_retinol,contains_hyaluronic_acid,contains_vitamin_c,contains_niacinamide,contains_aha_bha,processed_date,ingredients_list
https://www.cosdna.com/cht/product.php?q=facial%20moisturizer,CosDNA,化妝品搜尋,,,,[],,,CosDNA,['CosDNA'],https://www.cosdna.com/cht/product.php?q=facial%20moisturizer; https://www.cosdna.com/cht/product.php?q=facial%20moisturizer,0,True,2.0,1.0,Other,25,False,False,False,False,False,2025-07-25T14:39:28.998360,
https://www.cosdna.com/chs/product.php?q=facial%20moisturizer,CosDNA,化妆品搜索,,,,[],,,CosDNA,['CosDNA'],https://www.cosdna.com/chs/product.php?q=facial%20moisturizer; https://www.cosdna.com/chs/product.php?q=facial%20moisturizer,0,True,2.0,1.0,Other,25,False,False,False,False,False,2025-07-25T14:39:28.998372,
https://www.cosdna.com/jpn/product.php?q=facial%20moisturizer,CosDNA,化粧品検索,,,,[],,,CosDNA,,,0,,,,Other,20,False,False,False,False,False,2025-07-25T14:39:28.998379,
